phrase ids,sentiment values,score
163350,0.055556,0
163351,0.19444,0
163352,0.29167,1
163353,0.22222,1
163354,0.25,1
163355,0.25,1
163356,0.25,1
163357,0.43056,2
163358,0.33333,1
163359,0.31944,1
163360,0.38889,1
163361,0.34722,1
163362,0.40278,2
163363,0.18056,0
163364,0.15278,0
163365,0.18056,0
163366,0.16667,0
163367,0.27778,1
163368,0.18056,0
163369,0.20833,1
163370,0.44444,2
163371,0.40278,2
163372,0.29167,1
163373,0.59722,2
163374,0.43056,2
163375,0.58333,2
163376,0.45833,2
163377,0.40278,2
163378,0.30556,1
163379,0.36111,1
163380,0.19444,0
163381,0.33333,1
163382,0.23611,1
163383,0.77778,3
163384,0.55556,2
163385,0.47222,2
163386,0.22222,1
163387,0.5,2
163388,0.52778,2
163389,0.54167,2
163390,0.48611,2
163391,0.43056,2
163392,0.55556,2
163393,0.47222,2
163394,0.375,1
163395,0.22222,1
163396,0.44444,2
163397,0.38889,1
163398,0.52778,2
163399,0.51389,2
163400,0.375,1
163401,0.58333,2
163402,0.30556,1
163403,0.27778,1
163404,0.44444,2
163405,0.61111,3
163406,0.55556,2
163407,0.55556,2
163408,0.73611,3
163409,0.25,1
163410,0.43056,2
163411,0.19444,0
163412,0.375,1
163413,0.38889,1
163414,0.43056,2
163415,0.5,2
163416,0.29167,1
163417,0.125,0
163418,0.45833,2
163419,0.22222,1
163420,0.25,1
163421,0.19444,0
163422,0.31944,1
163423,0.33333,1
163424,0.51389,2
163425,0.41667,2
163426,0.33333,1
163427,0.30556,1
163428,0.51389,2
163429,0.33333,1
163430,0.33333,1
163431,0.40278,2
163432,0.38889,1
163433,0.29167,1
163434,0.375,1
163435,0.69444,3
163436,0.33333,1
163437,0.027778,0
163438,0.41667,2
163439,0.31944,1
163440,0.22222,1
163441,0.20833,1
163442,0.625,3
163443,0.5,2
163444,0.29167,1
163445,0.36111,1
163446,0.65278,3
163447,0.5,2
163448,0.20833,1
163449,0.26389,1
163450,0.59722,2
163451,0.34722,1
163452,0.51389,2
163453,0.069444,0
163454,0.33333,1
163455,0.59722,2
163456,0.56944,2
163457,0.76389,3
163458,0.19444,0
163459,0.30556,1
163460,0.40278,2
163461,0.097222,0
163462,0.26389,1
163463,0.375,1
163464,0.30556,1
163465,0.18056,0
163466,0.041667,0
163467,0.069444,0
163468,0.65278,3
163469,0.5,2
163470,0.44444,2
163471,0.25,1
163472,0.375,1
163473,0.52778,2
163474,0.5,2
163475,0.5,2
163476,0.22222,1
163477,0.19444,0
163478,0.375,1
163479,0.5,2
163480,0.19444,0
163481,0.23611,1
163482,0.19444,0
163483,0.5,2
163484,0.54167,2
163485,0.59722,2
163486,0.45833,2
163487,0.13889,0
163488,0.11111,0
163489,0.18056,0
163490,0.88889,4
163491,0.51389,2
163492,0.375,1
163493,0.26389,1
163494,0.23611,1
163495,0.33333,1
163496,0.44444,2
163497,0.18056,0
163498,0.25,1
163499,0.44444,2
163500,0.19444,0
163501,0.22222,1
163502,0.41667,2
163503,0.5,2
163504,0.41667,2
163505,0.38889,1
163506,0.47222,2
163507,0.25,1
163508,0.31944,1
163509,0.23611,1
163510,0.45833,2
163511,0.33333,1
163512,0.38889,1
163513,0.44444,2
163514,0.36111,1
163515,0.22222,1
163516,0.45833,2
163517,0.375,1
163518,0.52778,2
163519,0.26389,1
163520,0.75,3
163521,0.36111,1
163522,0.083333,0
163523,0.25,1
163524,0.31944,1
163525,0.26389,1
163526,0.29167,1
163527,0.25,1
163528,0.25,1
163529,0.26389,1
163530,0.16667,0
163531,0.27778,1
163532,0.31944,1
163533,0.54167,2
163534,0.61111,3
163535,0.65278,3
163536,0.66667,3
163537,0.70833,3
163538,0.51389,2
163539,0.56944,2
163540,0.23611,1
163541,0.43056,2
163542,0.375,1
163543,0.38889,1
163544,0.43056,2
163545,0.16667,0
163546,0.36111,1
163547,0.11111,0
163548,0.30556,1
163549,0.33333,1
163550,0.34722,1
163551,0.40278,2
163552,0.38889,1
163553,0.26389,1
163554,0.31944,1
163555,0.25,1
163556,0.23611,1
163557,0.84722,4
163558,0.625,3
163559,0.61111,3
163560,0.59722,2
163561,0.38889,1
163562,0.5,2
163563,0.34722,1
163564,0.25,1
163565,0.45833,2
163566,0.47222,2
163567,0.41667,2
163568,0.16667,0
163569,0.52778,2
163570,0.83333,4
163571,0.29167,1
163572,0.29167,1
163573,0.59722,2
163574,0.69444,3
163575,0.69444,3
163576,0.47222,2
163577,0.33333,1
163578,0.41667,2
163579,0.30556,1
163580,0.30556,1
163581,0.55556,2
163582,0.36111,1
163583,0.5,2
163584,0.45833,2
163585,0.41667,2
163586,0.38889,1
163587,0.36111,1
163588,0.30556,1
163589,0.38889,1
163590,0.16667,0
163591,0.80556,4
163592,0.72222,3
163593,0.29167,1
163594,0.61111,3
163595,0.5,2
163596,0.56944,2
163597,0.43056,2
163598,0.5,2
163599,0.13889,0
163600,0.77778,3
163601,0.097222,0
163602,0.18056,0
163603,0.19444,0
163604,0.34722,1
163605,0.33333,1
163606,0.66667,3
163607,0.51389,2
163608,0.26389,1
163609,0.097222,0
163610,0.27778,1
163611,0.30556,1
163612,0.20833,1
163613,0.34722,1
163614,0.18056,0
163615,0.27778,1
163616,0.5,2
163617,0.65278,3
163618,0.20833,1
163619,0.5,2
163620,0.5,2
163621,0.47222,2
163622,0.36111,1
163623,0.19444,0
163624,0.16667,0
163625,0.30556,1
163626,0.375,1
163627,0.23611,1
163628,0.29167,1
163629,0.23611,1
163630,0.55556,2
163631,0.375,1
163632,0.38889,1
163633,0.59722,2
163634,0.625,3
163635,0.38889,1
163636,0.41667,2
163637,0.48611,2
163638,0.23611,1
163639,0.18056,0
163640,0.23611,1
163641,0.26389,1
163642,0.069444,0
163643,0.40278,2
163644,0.11111,0
163645,0.38889,1
163646,0.75,3
163647,0.73611,3
163648,0.43056,2
163649,0.86111,4
163650,0.5,2
163651,0.26389,1
163652,0.31944,1
163653,0.43056,2
163654,0.20833,1
163655,0.47222,2
163656,0.41667,2
163657,0.22222,1
163658,0.26389,1
163659,0.30556,1
163660,0.25,1
163661,0.22222,1
163662,0.16667,0
163663,0.41667,2
163664,0.65278,3
163665,0.27778,1
163666,0.16667,0
163667,0.38889,1
163668,0.59722,2
163669,0.375,1
163670,0.43056,2
163671,0.30556,1
163672,0.15278,0
163673,0.38889,1
163674,0.56944,2
163675,0.38889,1
163676,0.33333,1
163677,0.5,2
163678,0.61111,3
163679,0.38889,1
163680,0.23611,1
163681,0.38889,1
163682,0.26389,1
163683,0.11111,0
163684,0.69444,3
163685,0.375,1
163686,0.43056,2
163687,0.26389,1
163688,0.11111,0
163689,0.36111,1
163690,0.27778,1
163691,0.36111,1
163692,0.52778,2
163693,0.56944,2
163694,0.33333,1
163695,0.22222,1
163696,0.20833,1
163697,0.23611,1
163698,0.20833,1
163699,0.43056,2
163700,0.33333,1
163701,0.27778,1
163702,0.33333,1
163703,0.55556,2
163704,0.31944,1
163705,0.56944,2
163706,0.38889,1
163707,0.5,2
163708,0.33333,1
163709,0.33333,1
163710,0.48611,2
163711,0.19444,0
163712,0.25,1
163713,0.29167,1
163714,0.34722,1
163715,0.38889,1
163716,0.5,2
163717,0.44444,2
163718,0.36111,1
163719,0.51389,2
163720,0.5,2
163721,0.25,1
163722,0.51389,2
163723,0.55556,2
163724,0.069444,0
163725,0.22222,1
163726,0.29167,1
163727,0.36111,1
163728,0.76389,3
163729,0.625,3
163730,0.22222,1
163731,0.44444,2
163732,0.5,2
163733,0.5,2
163734,0.5,2
163735,0.625,3
163736,0.38889,1
163737,0.59722,2
163738,0.33333,1
163739,0.097222,0
163740,0.5,2
163741,0.33333,1
163742,0.38889,1
163743,0.5,2
163744,0.47222,2
163745,0.45833,2
163746,0.33333,1
163747,0.66667,3
163748,0.31944,1
163749,0.5,2
163750,0.375,1
163751,0.47222,2
163752,0.5,2
163753,0.55556,2
163754,0.43056,2
163755,0.29167,1
163756,0.29167,1
163757,0.54167,2
163758,0.5,2
163759,0.54167,2
163760,0.31944,1
163761,0.43056,2
163762,0.44444,2
163763,0.5,2
163764,0.33333,1
163765,0.069444,0
163766,0.31944,1
163767,0.33333,1
163768,0.20833,1
163769,0.48611,2
163770,0.27778,1
163771,0.72222,3
163772,0.52778,2
163773,0.66667,3
163774,0.44444,2
163775,0.15278,0
163776,0.5,2
163777,0.56944,2
163778,0.38889,1
163779,0.5,2
163780,0.375,1
163781,0.5,2
163782,0.36111,1
163783,0.44444,2
163784,0.26389,1
163785,0.26389,1
163786,0.51389,2
163787,0.44444,2
163788,0.59722,2
163789,0.29167,1
163790,0.33333,1
163791,0.33333,1
163792,0.22222,1
163793,0.41667,2
163794,0.30556,1
163795,0.44444,2
163796,0.41667,2
163797,0.5,2
163798,0.22222,1
163799,0.22222,1
163800,0.47222,2
163801,0.61111,3
163802,0.30556,1
163803,0.30556,1
163804,0.27778,1
163805,0.30556,1
163806,0.55556,2
163807,0.29167,1
163808,0.5,2
163809,0.5,2
163810,0.13889,0
163811,0.29167,1
163812,0.125,0
163813,0.27778,1
163814,0.40278,2
163815,0.59722,2
163816,0.38889,1
163817,0.15278,0
163818,0.47222,2
163819,0.5,2
163820,0.20833,1
163821,0.69444,3
163822,0.22222,1
163823,0.30556,1
163824,0.26389,1
163825,0.68056,3
163826,0.625,3
163827,0.63889,3
163828,0.58333,2
163829,0.52778,2
163830,0.26389,1
163831,0.23611,1
163832,0.80556,4
163833,0.34722,1
163834,0.55556,2
163835,0.69444,3
163836,0.26389,1
163837,0.44444,2
163838,0.52778,2
163839,0.375,1
163840,0.29167,1
163841,0.27778,1
163842,0.18056,0
163843,0.58333,2
163844,0.29167,1
163845,0.30556,1
163846,0.41667,2
163847,0.41667,2
163848,0.72222,3
163849,0.81944,4
163850,0.5,2
163851,0.48611,2
163852,0.52778,2
163853,0.27778,1
163854,0.23611,1
163855,0.80556,4
163856,0.23611,1
163857,0.20833,1
163858,0.44444,2
163859,0.40278,2
163860,0.45833,2
163861,0.18056,0
163862,0.083333,0
163863,0.5,2
163864,0.5,2
163865,0.23611,1
163866,0.45833,2
163867,0.29167,1
163868,0.58333,2
163869,0.48611,2
163870,0.25,1
163871,0.44444,2
163872,0.45833,2
163873,0.26389,1
163874,0.51389,2
163875,0.44444,2
163876,0.52778,2
163877,0.27778,1
163878,0.43056,2
163879,0.26389,1
163880,0.23611,1
163881,0.27778,1
163882,0.38889,1
163883,0.29167,1
163884,0.16667,0
163885,0.15278,0
163886,0.5,2
163887,0.15278,0
163888,0.5,2
163889,0.52778,2
163890,0.22222,1
163891,0.59722,2
163892,0.26389,1
163893,0.29167,1
163894,0.47222,2
163895,0.375,1
163896,0.5,2
163897,0.5,2
163898,0.097222,0
163899,0.25,1
163900,0.23611,1
163901,0.15278,0
163902,0.38889,1
163903,0.26389,1
163904,0.38889,1
163905,0.33333,1
163906,0.29167,1
163907,0.25,1
163908,0.34722,1
163909,0.5,2
163910,0.61111,3
163911,0.69444,3
163912,0.44444,2
163913,0.41667,2
163914,0.26389,1
163915,0.27778,1
163916,0.58333,2
163917,0.56944,2
163918,0.48611,2
163919,0.15278,0
163920,0.30556,1
163921,0.33333,1
163922,0.55556,2
163923,0.75,3
163924,0.26389,1
163925,0.58333,2
163926,0.36111,1
163927,0.26389,1
163928,0.58333,2
163929,0.36111,1
163930,0.43056,2
163931,0.43056,2
163932,0.33333,1
163933,0.375,1
163934,0.45833,2
163935,0.51389,2
163936,0.40278,2
163937,0.33333,1
163938,0.31944,1
163939,0.16667,0
163940,0.26389,1
163941,0.34722,1
163942,0.65278,3
163943,0.43056,2
163944,0.5,2
163945,0.38889,1
163946,0.375,1
163947,0.51389,2
163948,0.5,2
163949,0.26389,1
163950,0.48611,2
163951,0.41667,2
163952,0.5,2
163953,0.18056,0
163954,0.20833,1
163955,0.5,2
163956,0.16667,0
163957,0.16667,0
163958,0.375,1
163959,0.31944,1
163960,0.66667,3
163961,0.22222,1
163962,0.30556,1
163963,0.48611,2
163964,0.33333,1
163965,0.5,2
163966,0.44444,2
163967,0.45833,2
163968,0.31944,1
163969,0.38889,1
163970,0.61111,3
163971,0.27778,1
163972,0.52778,2
163973,0.44444,2
163974,0.5,2
163975,0.44444,2
163976,0.63889,3
163977,0.45833,2
163978,0.34722,1
163979,0.5,2
163980,0.5,2
163981,0.5,2
163982,0.52778,2
163983,0.22222,1
163984,0.5,2
163985,0.5,2
163986,0.55556,2
163987,0.5,2
163988,0.31944,1
163989,0.29167,1
163990,0.5,2
163991,0.27778,1
163992,0.48611,2
163993,0.58333,2
163994,0.58333,2
163995,0.5,2
163996,0.5,2
163997,0.20833,1
163998,0.5,2
163999,0.27778,1
164000,0.55556,2
164001,0.47222,2
164002,0.61111,3
164003,0.5,2
164004,0.5,2
164005,0.52778,2
164006,0.5,2
164007,0.25,1
164008,0.5,2
164009,0.30556,1
164010,0.68056,3
164011,0.18056,0
164012,0.25,1
164013,0.33333,1
164014,0.22222,1
164015,0.5,2
164016,0.5,2
164017,0.5,2
164018,0.43056,2
164019,0.54167,2
164020,0.19444,0
164021,0.40278,2
164022,0.40278,2
164023,0.48611,2
164024,0.55556,2
164025,0.44444,2
164026,0.5,2
164027,0.52778,2
164028,0.5,2
164029,0.5,2
164030,0.5,2
164031,0.5,2
164032,0.5,2
164033,0.54167,2
164034,0.51389,2
164035,0.5,2
164036,0.22222,1
164037,0.51389,2
164038,0.54167,2
164039,0.72222,3
164040,0.72222,3
164041,0.76389,3
164042,0.66667,3
164043,0.38889,1
164044,0.5,2
164045,0.72222,3
164046,0.68056,3
164047,0.47222,2
164048,0.56944,2
164049,0.375,1
164050,0.66667,3
164051,0.38889,1
164052,0.56944,2
164053,0.5,2
164054,0.59722,2
164055,0.55556,2
164056,0.36111,1
164057,0.76389,3
164058,0.45833,2
164059,0.31944,1
164060,0.5,2
164061,0.5,2
164062,0.5,2
164063,0.52778,2
164064,0.22222,1
164065,0.44444,2
164066,0.23611,1
164067,0.27778,1
164068,0.26389,1
164069,0.51389,2
164070,0.38889,1
164071,0.75,3
164072,0.75,3
164073,0.66667,3
164074,0.59722,2
164075,0.5,2
164076,0.30556,1
164077,0.45833,2
164078,0.33333,1
164079,0.51389,2
164080,0.5,2
164081,0.56944,2
164082,0.65278,3
164083,0.66667,3
164084,0.30556,1
164085,0.5,2
164086,0.38889,1
164087,0.5,2
164088,0.51389,2
164089,0.47222,2
164090,0.36111,1
164091,0.5,2
164092,0.5,2
164093,0.5,2
164094,0.56944,2
164095,0.5,2
164096,0.38889,1
164097,0.5,2
164098,0.5,2
164099,0.61111,3
164100,0.52778,2
164101,0.55556,2
164102,0.5,2
164103,0.44444,2
164104,0.44444,2
164105,0.48611,2
164106,0.5,2
164107,0.31944,1
164108,0.43056,2
164109,0.58333,2
164110,0.69444,3
164111,0.31944,1
164112,0.59722,2
164113,0.63889,3
164114,0.375,1
164115,0.54167,2
164116,0.56944,2
164117,0.34722,1
164118,0.375,1
164119,0.27778,1
164120,0.33333,1
164121,0.56944,2
164122,0.44444,2
164123,0.48611,2
164124,0.5,2
164125,0.63889,3
164126,0.5,2
164127,0.31944,1
164128,0.48611,2
164129,0.41667,2
164130,0.34722,1
164131,0.27778,1
164132,0.44444,2
164133,0.40278,2
164134,0.56944,2
164135,0.5,2
164136,0.48611,2
164137,0.31944,1
164138,0.44444,2
164139,0.48611,2
164140,0.22222,1
164141,0.47222,2
164142,0.88889,4
164143,0.76389,3
164144,0.86111,4
164145,0.69444,3
164146,0.48611,2
164147,0.5,2
164148,0.34722,1
164149,0.61111,3
164150,0.44444,2
164151,0.30556,1
164152,0.52778,2
164153,0.48611,2
164154,0.55556,2
164155,0.58333,2
164156,0.31944,1
164157,0.76389,3
164158,0.23611,1
164159,0.875,4
164160,0.625,3
164161,0.41667,2
164162,0.68056,3
164163,0.54167,2
164164,0.56944,2
164165,0.41667,2
164166,0.65278,3
164167,0.36111,1
164168,0.5,2
164169,0.5,2
164170,0.72222,3
164171,0.5,2
164172,0.22222,1
164173,0.44444,2
164174,0.72222,3
164175,0.33333,1
164176,0.59722,2
164177,0.55556,2
164178,0.16667,0
164179,0.51389,2
164180,0.72222,3
164181,0.52778,2
164182,0.5,2
164183,0.36111,1
164184,0.54167,2
164185,0.41667,2
164186,0.63889,3
164187,0.5,2
164188,0.33333,1
164189,0.5,2
164190,0.375,1
164191,0.44444,2
164192,0.56944,2
164193,0.31944,1
164194,0.30556,1
164195,0.31944,1
164196,0.16667,0
164197,0.125,0
164198,0.31944,1
164199,0.31944,1
164200,0.27778,1
164201,0.19444,0
164202,0.69444,3
164203,0.33333,1
164204,0.69444,3
164205,0.5,2
164206,0.375,1
164207,0.26389,1
164208,0.5,2
164209,0.5,2
164210,0.45833,2
164211,0.36111,1
164212,0.30556,1
164213,0.47222,2
164214,0.33333,1
164215,0.41667,2
164216,0.33333,1
164217,0.41667,2
164218,0.5,2
164219,0.36111,1
164220,0.30556,1
164221,0.27778,1
164222,0.33333,1
164223,0.47222,2
164224,0.5,2
164225,0.30556,1
164226,0.5,2
164227,0.625,3
164228,0.625,3
164229,0.5,2
164230,0.5,2
164231,0.29167,1
164232,0.375,1
164233,0.47222,2
164234,0.59722,2
164235,0.52778,2
164236,0.5,2
164237,0.44444,2
164238,0.31944,1
164239,0.61111,3
164240,0.80556,4
164241,0.59722,2
164242,0.54167,2
164243,0.70833,3
164244,0.69444,3
164245,0.52778,2
164246,0.16667,0
164247,0.5,2
164248,0.5,2
164249,0.5,2
164250,0.51389,2
164251,0.625,3
164252,0.20833,1
164253,0.19444,0
164254,0.77778,3
164255,0.63889,3
164256,0.33333,1
164257,0.20833,1
164258,0.16667,0
164259,0.33333,1
164260,0.52778,2
164261,0.45833,2
164262,0.45833,2
164263,0.52778,2
164264,0.38889,1
164265,0.52778,2
164266,0.5,2
164267,0.44444,2
164268,0.65278,3
164269,0.26389,1
164270,0.20833,1
164271,0.48611,2
164272,0.5,2
164273,0.44444,2
164274,0.20833,1
164275,0.58333,2
164276,0.26389,1
164277,0.30556,1
164278,0.41667,2
164279,0.38889,1
164280,0.22222,1
164281,0.20833,1
164282,0.19444,0
164283,0.125,0
164284,0.27778,1
164285,0.33333,1
164286,0.45833,2
164287,0.38889,1
164288,0.5,2
164289,0.56944,2
164290,0.15278,0
164291,0.44444,2
164292,0.26389,1
164293,0.45833,2
164294,0.45833,2
164295,0.44444,2
164296,0.31944,1
164297,0.41667,2
164298,0.375,1
164299,0.5,2
164300,0.33333,1
164301,0.33333,1
164302,0.41667,2
164303,0.19444,0
164304,0.31944,1
164305,0.27778,1
164306,0.36111,1
164307,0.45833,2
164308,0.66667,3
164309,0.30556,1
164310,0.38889,1
164311,0.43056,2
164312,0.31944,1
164313,0.61111,3
164314,0.45833,2
164315,0.34722,1
164316,0.51389,2
164317,0.5,2
164318,0.34722,1
164319,0.38889,1
164320,0.19444,0
164321,0.44444,2
164322,0.55556,2
164323,0.40278,2
164324,0.22222,1
164325,0.30556,1
164326,0.23611,1
164327,0.23611,1
164328,0.22222,1
164329,0.48611,2
164330,0.5,2
164331,0.55556,2
164332,0.34722,1
164333,0.31944,1
164334,0.23611,1
164335,0.5,2
164336,0.23611,1
164337,0.48611,2
164338,0.44444,2
164339,0.54167,2
164340,0.30556,1
164341,0.15278,0
164342,0.30556,1
164343,0.25,1
164344,0.5,2
164345,0.41667,2
164346,0.27778,1
164347,0.5,2
164348,0.54167,2
164349,0.38889,1
164350,0.18056,0
164351,0.11111,0
164352,0.5,2
164353,0.5,2
164354,0.23611,1
164355,0.44444,2
164356,0.47222,2
164357,0.31944,1
164358,0.20833,1
164359,0.41667,2
164360,0.22222,1
164361,0.52778,2
164362,0.5,2
164363,0.47222,2
164364,0.34722,1
164365,0.5,2
164366,0.5,2
164367,0.30556,1
164368,0.48611,2
164369,0.5,2
164370,0.5,2
164371,0.47222,2
164372,0.20833,1
164373,0.25,1
164374,0.27778,1
164375,0.33333,1
164376,0.23611,1
164377,0.5,2
164378,0.47222,2
164379,0.43056,2
164380,0.66667,3
164381,0.48611,2
164382,0.25,1
164383,0.5,2
164384,0.44444,2
164385,0.77778,3
164386,0.51389,2
164387,0.5,2
164388,0.5,2
164389,0.30556,1
164390,0.44444,2
164391,0.5,2
164392,0.44444,2
164393,0.44444,2
164394,0.45833,2
164395,0.5,2
164396,0.55556,2
164397,0.375,1
164398,0.19444,0
164399,0.44444,2
164400,0.54167,2
164401,0.41667,2
164402,0.34722,1
164403,0.41667,2
164404,0.30556,1
164405,0.40278,2
164406,0.30556,1
164407,0.5,2
164408,0.5,2
164409,0.58333,2
164410,0.29167,1
164411,0.40278,2
164412,0.44444,2
164413,0.54167,2
164414,0.44444,2
164415,0.66667,3
164416,0.5,2
164417,0.48611,2
164418,0.54167,2
164419,0.44444,2
164420,0.61111,3
164421,0.51389,2
164422,0.54167,2
164423,0.38889,1
164424,0.22222,1
164425,0.5,2
164426,0.52778,2
164427,0.47222,2
164428,0.47222,2
164429,0.38889,1
164430,0.52778,2
164431,0.55556,2
164432,0.26389,1
164433,0.48611,2
164434,0.45833,2
164435,0.25,1
164436,0.375,1
164437,0.36111,1
164438,0.5,2
164439,0.5,2
164440,0.47222,2
164441,0.59722,2
164442,0.61111,3
164443,0.5,2
164444,0.63889,3
164445,0.27778,1
164446,0.36111,1
164447,0.25,1
164448,0.44444,2
164449,0.44444,2
164450,0.55556,2
164451,0.55556,2
164452,0.76389,3
164453,0.5,2
164454,0.27778,1
164455,0.52778,2
164456,0.5,2
164457,0.5,2
164458,0.25,1
164459,0.54167,2
164460,0.38889,1
164461,0.30556,1
164462,0.51389,2
164463,0.5,2
164464,0.41667,2
164465,0.48611,2
164466,0.5,2
164467,0.44444,2
164468,0.375,1
164469,0.54167,2
164470,0.22222,1
164471,0.25,1
164472,0.5,2
164473,0.36111,1
164474,0.30556,1
164475,0.5,2
164476,0.34722,1
164477,0.55556,2
164478,0.41667,2
164479,0.54167,2
164480,0.90278,4
164481,0.41667,2
164482,0.38889,1
164483,0.54167,2
164484,0.52778,2
164485,0.43056,2
164486,0.5,2
164487,0.5,2
164488,0.51389,2
164489,0.66667,3
164490,0.625,3
164491,0.48611,2
164492,0.55556,2
164493,0.625,3
164494,0.5,2
164495,0.5,2
164496,0.44444,2
164497,0.51389,2
164498,0.56944,2
164499,0.5,2
164500,0.55556,2
164501,0.5,2
164502,0.5,2
164503,0.5,2
164504,0.375,1
164505,0.22222,1
164506,0.38889,1
164507,0.27778,1
164508,0.29167,1
164509,0.48611,2
164510,0.38889,1
164511,0.27778,1
164512,0.22222,1
164513,0.36111,1
164514,0.36111,1
164515,0.5,2
164516,0.26389,1
164517,0.29167,1
164518,0.33333,1
164519,0.22222,1
164520,0.34722,1
164521,0.18056,0
164522,0.125,0
164523,0.26389,1
164524,0.19444,0
164525,0.29167,1
164526,0.27778,1
164527,0.30556,1
164528,0.33333,1
164529,0.29167,1
164530,0.29167,1
164531,0.30556,1
164532,0.51389,2
164533,0.23611,1
164534,0.40278,2
164535,0.30556,1
164536,0.25,1
164537,0.31944,1
164538,0.22222,1
164539,0.375,1
164540,0.38889,1
164541,0.27778,1
164542,0.47222,2
164543,0.38889,1
164544,0.31944,1
164545,0.22222,1
164546,0.34722,1
164547,0.27778,1
164548,0.29167,1
164549,0.31944,1
164550,0.11111,0
164551,0.15278,0
164552,0.18056,0
164553,0.5,2
164554,0.29167,1
164555,0.11111,0
164556,0.38889,1
164557,0.30556,1
164558,0.47222,2
164559,0.27778,1
164560,0.125,0
164561,0.58333,2
164562,0.5,2
164563,0.52778,2
164564,0.5,2
164565,0.44444,2
164566,0.26389,1
164567,0.33333,1
164568,0.47222,2
164569,0.43056,2
164570,0.5,2
164571,0.22222,1
164572,0.5,2
164573,0.5,2
164574,0.23611,1
164575,0.48611,2
164576,0.48611,2
164577,0.52778,2
164578,0.5,2
164579,0.52778,2
164580,0.48611,2
164581,0.5,2
164582,0.5,2
164583,0.5,2
164584,0.61111,3
164585,0.5,2
164586,0.5,2
164587,0.54167,2
164588,0.47222,2
164589,0.5,2
164590,0.43056,2
164591,0.61111,3
164592,0.44444,2
164593,0.5,2
164594,0.36111,1
164595,0.61111,3
164596,0.75,3
164597,0.44444,2
164598,0.5,2
164599,0.61111,3
164600,0.5,2
164601,0.40278,2
164602,0.41667,2
164603,0.54167,2
164604,0.44444,2
164605,0.15278,0
164606,0.5,2
164607,0.5,2
164608,0.59722,2
164609,0.5,2
164610,0.5,2
164611,0.40278,2
164612,0.55556,2
164613,0.59722,2
164614,0.58333,2
164615,0.55556,2
164616,0.68056,3
164617,0.55556,2
164618,0.34722,1
164619,0.375,1
164620,0.45833,2
164621,0.41667,2
164622,0.25,1
164623,0.125,0
164624,0.25,1
164625,0.36111,1
164626,0.51389,2
164627,0.5,2
164628,0.23611,1
164629,0.33333,1
164630,0.47222,2
164631,0.625,3
164632,0.55556,2
164633,0.61111,3
164634,0.66667,3
164635,0.34722,1
164636,0.5,2
164637,0.27778,1
164638,0.5,2
164639,0.19444,0
164640,0.16667,0
164641,0.27778,1
164642,0.069444,0
164643,0.44444,2
164644,0.38889,1
164645,0.34722,1
164646,0.22222,1
164647,0.36111,1
164648,0.34722,1
164649,0.25,1
164650,0.56944,2
164651,0.44444,2
164652,0.5,2
164653,0.33333,1
164654,0.38889,1
164655,0.45833,2
164656,0.22222,1
164657,0.16667,0
164658,0.375,1
164659,0.069444,0
164660,0.5,2
164661,0.5,2
164662,0.48611,2
164663,0.51389,2
164664,0.44444,2
164665,0.43056,2
164666,0.31944,1
164667,0.5,2
164668,0.55556,2
164669,0.31944,1
164670,0.5,2
164671,0.56944,2
164672,0.5,2
164673,0.52778,2
164674,0.54167,2
164675,0.38889,1
164676,0.5,2
164677,0.52778,2
164678,0.55556,2
164679,0.38889,1
164680,0.43056,2
164681,0.26389,1
164682,0.33333,1
164683,0.36111,1
164684,0.54167,2
164685,0.375,1
164686,0.29167,1
164687,0.54167,2
164688,0.40278,2
164689,0.125,0
164690,0.18056,0
164691,0.34722,1
164692,0.31944,1
164693,0.45833,2
164694,0.26389,1
164695,0.23611,1
164696,0.083333,0
164697,0.38889,1
164698,0.43056,2
164699,0.76389,3
164700,0.27778,1
164701,0.38889,1
164702,0.27778,1
164703,0.27778,1
164704,0.58333,2
164705,0.5,2
164706,0.44444,2
164707,0.34722,1
164708,0.36111,1
164709,0.125,0
164710,0.29167,1
164711,0.41667,2
164712,0.16667,0
164713,0.23611,1
164714,0.11111,0
164715,0.16667,0
164716,0.63889,3
164717,0.30556,1
164718,0.45833,2
164719,0.15278,0
164720,0.375,1
164721,0.43056,2
164722,0.5,2
164723,0.16667,0
164724,0.38889,1
164725,0.43056,2
164726,0.45833,2
164727,0.51389,2
164728,0.58333,2
164729,0.56944,2
164730,0.54167,2
164731,0.65278,3
164732,0.54167,2
164733,0.83333,4
164734,0.52778,2
164735,0.5,2
164736,0.41667,2
164737,0.5,2
164738,0.44444,2
164739,0.5,2
164740,0.72222,3
164741,0.58333,2
164742,0.43056,2
164743,0.48611,2
164744,0.45833,2
164745,0.65278,3
164746,0.31944,1
164747,0.40278,2
164748,0.30556,1
164749,0.33333,1
164750,0.18056,0
164751,0.29167,1
164752,0.19444,0
164753,0.29167,1
164754,0.11111,0
164755,0.5,2
164756,0.30556,1
164757,0.33333,1
164758,0.31944,1
164759,0.27778,1
164760,0.55556,2
164761,0.55556,2
164762,0.375,1
164763,0.27778,1
164764,0.5,2
164765,0.48611,2
164766,0.41667,2
164767,0.25,1
164768,0.16667,0
164769,0.22222,1
164770,0.45833,2
164771,0.41667,2
164772,0.44444,2
164773,0.27778,1
164774,0.43056,2
164775,0.36111,1
164776,0.26389,1
164777,0.375,1
